Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.130.187.234-119.3.178.178-9336-21111-6,10.130.187.234,9336,119.3.178.178,21111,6,18/10/2023 11:59:38 上午,62774081,1,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33333333333333337,0.5773502691896257,0.015930141613701997,0.06372056645480799,2.0924693666666664E7,3.621270163600691E7,6.2739515E7,37.0,0,0,0,0,0,6.2774044E7,3.1387022E7,4.433912081480753E7,6.2739515E7,34529.0,0,0,0,0,20,72,0.015930141613701997,0.047790424841105995,0.0,1.0,0.4,0.5477225575051661,0.3,0,0,0,0,1,0,0,0,3.0,0.5,0.0,0.3333333333333333,0,0,0,0,0,0,1,0,3,1,-1,128,0,0,34529.0,0.0,34529.0,34529.0,6.2739515E7,0.0,6.2739515E7,6.2739515E7,No Label
10.130.187.234-13.229.199.127-5818-56423-6,10.130.187.234,5818,13.229.199.127,56423,6,18/10/2023 12:01:38 下午,1387744,8,10,1012.0,4663.0,559.0,0.0,126.5,200.21417104119848,1380.0,0.0,466.29999999999995,648.7954736792378,4089.3709502617194,12.970692000830123,81632.0,249722.82216940046,1033661.0,0.0,104176.0,14882.285714285714,38354.6799348497,101847.0,27.0,1387744.0,154193.77777777778,334993.5263959506,1033661.0,0.0,0,0,0,0,196,224,5.764752000368944,7.2059400004611796,0.0,1380.0,298.68421052631584,509.7037323159819,259797.8947368421,0,1,0,0,0,0,0,0,1.0,315.27777777777777,126.5,466.3,0,0,0,0,0,0,8,1012,10,4663,-1,483,4,0,0,0,0,0,0,0,0,0,No Label
10.130.187.234-13.229.199.127-5820-56423-6,10.130.187.234,5820,13.229.199.127,56423,6,18/10/2023 12:01:38 下午,1383259,6,9,1068.0,4640.0,603.0,0.0,178.0,233.35895097467335,1380.0,0.0,515.5555555555555,668.1150932120736,4126.486796760404,10.843956193308701,98804.21428571429,273584.0811558187,1033661.0,0.0,104176.0,20835.2,45266.849191212765,101799.0,90.0,1383259.0,172907.375,352794.7326817425,1033661.0,0.0,0,0,0,0,120,204,4.337582477323481,6.50637371598522,0.0,1380.0,356.75,540.9409702854216,292617.13333333336,0,1,0,0,0,0,0,0,1.0,380.53333333333336,178.0,515.5555555555555,0,0,0,0,0,0,6,1068,9,4640,-1,482,4,0,0,0,0,0,0,0,0,0,No Label
10.130.187.234-13.229.199.127-5818-56423-6,10.130.187.234,5818,13.229.199.127,56423,6,18/10/2023 12:01:39 下午,113,1,1,0.0,24.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,212389.38053097346,17699.11504424779,113.0,0.0,113.0,113.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,8849.557522123894,8849.557522123894,0.0,24.0,16.0,13.856406460551018,192.0,0,0,0,1,1,0,0,0,1.0,24.0,0.0,24.0,0,0,0,0,0,0,1,0,1,24,-1,512,0,0,0,0,0,0,0,0,0,0,No Label
10.130.187.234-13.229.199.127-5820-56423-6,13.229.199.127,56423,10.130.187.234,5820,6,18/10/2023 12:01:39 下午,361,0,4,0.0,48.0,0,0,0,0,24.0,0.0,12.0,13.856406460551018,132963.98891966758,11080.3324099723,120.33333333333333,41.29568177586288,149.0,73.0,0,0,0,0,0,361.0,120.33333333333333,41.29568177586288,149.0,73.0,0,1,0,0,0,80,0.0,11080.3324099723,0.0,24.0,14.4,13.145341380123988,172.8,0,0,0,1,1,0,0,0,0.0,18.0,0.0,12.0,0,0,0,0,0,0,0,0,4,48,-1,512,0,0,0,0,0,0,0,0,0,0,No Label
10.130.187.234-13.229.199.127-5745-56423-6,10.130.187.234,5745,13.229.199.127,56423,6,18/10/2023 12:01:29 下午,10948793,16,16,1841.0,9273.0,653.0,0.0,115.06249999999999,216.46446013144975,1380.0,0.0,579.5625000000001,620.9903884119303,1015.0890605019201,2.922696593131316,353186.8709677419,1687488.8121064336,9433078.0,0.0,1.0679645E7,711976.3333333333,2417413.5986101124,9433078.0,11.0,1474558.0,98303.86666666665,109250.50529590024,302438.0,0.0,0,0,0,0,368,344,1.461348296565658,1.461348296565658,0.0,1380.0,336.78787878787875,510.21874950699805,260323.17234848483,0,1,0,0,0,0,0,0,1.0,347.3125,115.0625,579.5625,0,0,0,0,0,0,16,1841,16,9273,-1,477,7,0,1515609.0,0.0,1515609.0,1515609.0,9433078.0,0.0,9433078.0,9433078.0,No Label
10.130.187.234-13.229.199.127-5769-56423-6,10.130.187.234,5769,13.229.199.127,56423,6,18/10/2023 12:01:29 下午,10935960,11,15,1244.0,11101.0,573.0,0.0,113.09090909090908,178.84767515707583,1380.0,0.0,740.0666666666667,648.2497828402112,1128.8446556132246,2.3774776059897804,437438.4,1918434.6172587997,9634466.0,0.0,1.0676044E7,1067604.4,3015194.3946200293,9634466.0,53.0,1256931.0,89780.78571428572,117202.41550226657,331615.0,0.0,0,0,0,0,220,324,1.0058559102264457,1.371621695763335,0.0,1380.0,457.2222222222223,585.5572844165918,342877.3333333333,0,1,0,0,0,0,0,0,1.0,474.8076923076923,113.0909090909091,740.0666666666667,0,0,0,0,0,0,11,1244,15,11101,-1,482,6,0,1301441.0,0.0,1301441.0,1301441.0,9634466.0,0.0,9634466.0,9634466.0,No Label
10.130.187.234-13.229.199.127-5747-56423-6,10.130.187.234,5747,13.229.199.127,56423,6,18/10/2023 12:01:29 下午,10946662,12,15,1242.0,10810.0,572.0,0.0,103.50000000000001,173.3684987638653,1380.0,0.0,720.6666666666666,631.5136766607068,1100.9748907931935,2.4665053145881366,421025.46153846156,1897336.0858160104,9712953.0,0.0,1.0683525E7,971229.5454545453,2903763.367781141,9712953.0,27.0,1193398.0,85242.71428571429,112014.54838026695,303770.0,0.0,0,0,0,0,240,324,1.096224584261394,1.3702807303267426,0.0,1380.0,430.4285714285715,565.8616784634202,320199.43915343913,0,1,0,0,0,0,0,0,1.0,446.3703703703704,103.5,720.6666666666666,0,0,0,0,0,0,12,1242,15,10810,-1,482,6,0,1233682.0,0.0,1233682.0,1233682.0,9712953.0,0.0,9712953.0,9712953.0,No Label
10.130.187.234-13.229.199.127-5778-56423-6,10.130.187.234,5778,13.229.199.127,56423,6,18/10/2023 12:01:30 下午,9965495,13,16,1454.0,11633.0,800.0,0.0,111.84615384615385,224.69863007809894,1380.0,0.0,727.0625,626.0109124448231,1313.2313046165793,2.9100410968045236,355910.53571428574,1806985.7787965978,9574473.0,0.0,9883929.0,823660.75,2756148.5148193873,9574473.0,42.0,390717.0,26047.799999999996,44797.193982914345,103265.0,0.0,0,0,0,0,272,344,1.3045011813261658,1.605539915478358,0.0,1380.0,436.2333333333334,569.2031746424018,323992.2540229886,0,1,0,0,0,0,0,0,1.0,451.2758620689655,111.84615384615384,727.0625,0,0,0,0,0,0,13,1454,16,11633,-1,480,6,0,390977.0,0.0,390977.0,390977.0,9574473.0,0.0,9574473.0,9574473.0,No Label
10.130.187.234-13.229.199.127-5782-56423-6,10.130.187.234,5782,13.229.199.127,56423,6,18/10/2023 12:01:30 下午,9962657,13,13,1242.0,8732.0,588.0,0.0,95.53846153846153,172.1392921370246,1380.0,0.0,671.6923076923076,623.7585516602003,1001.1385516935893,2.609745572892854,398506.27999999997,1904107.9487960697,9536628.0,0.0,9883788.0,823649.0,2744355.4387880987,9536628.0,59.0,386233.0,32186.083333333332,47700.48066168789,102472.0,0.0,0,0,0,0,284,284,1.304872786446427,1.304872786446427,0.0,1380.0,369.40740740740745,530.7428219203186,281687.9430199431,0,1,0,0,0,0,0,0,1.0,383.61538461538464,95.53846153846153,671.6923076923077,0,0,0,0,0,0,13,1242,13,8732,-1,482,6,0,425963.0,0.0,425963.0,425963.0,9536628.0,0.0,9536628.0,9536628.0,No Label
10.130.187.234-13.229.199.127-5788-56423-6,10.130.187.234,5788,13.229.199.127,56423,6,18/10/2023 12:01:31 下午,9366116,16,19,3959.0,11914.0,1380.0,0.0,247.4375,418.9531348094518,1380.0,0.0,627.0526315789473,622.0243362231104,1694.725967519514,3.7368744952550235,275474.0,1183040.9506312727,6839015.0,0.0,9266501.0,617766.7333333334,1754867.5560932336,6839015.0,0.0,8020410.0,445578.3333333333,1628679.9197288943,6963054.0,0.0,0,0,0,0,320,404,1.7082854835451535,2.02858901170987,0.0,1380.0,440.9166666666665,561.8571946169748,315683.507142857,0,1,0,0,0,0,0,0,1.0,453.51428571428573,247.4375,627.0526315789474,0,0,0,0,0,0,16,3959,19,11914,-1,461,9,0,915062.0,0.0,915062.0,915062.0,6839015.0,0.0,6839015.0,6839015.0,No Label
10.130.187.234-13.229.199.127-5794-56423-6,10.130.187.234,5794,13.229.199.127,56423,6,18/10/2023 12:01:31 下午,8847843,2807,23135,15920.0,3.1899489E7,1380.0,0.0,5.67153544709654,80.68680409360876,1380.0,0.0,1378.8411065485086,35.68254548622149,3607140.0679238997,2932.01405133432,341.0756331675717,9916.539641235307,1131043.0,0.0,8729440.0,3110.9907341411244,29945.784149657517,1131043.0,0.0,8288031.0,358.2619088787068,10321.415180030011,1221561.0,0.0,0,0,0,0,65920,462724,317.2524648097847,2614.7615865245352,0.0,1380.0,1230.212735612688,428.7755778281457,183848.4961418602,0,1,0,0,0,0,0,0,8.0,1230.2601572739188,5.671535447096544,1378.8411065485195,0,0,0,0,0,0,2807,15920,23135,31899489,-1,442,24,0,0,0,0,0,0,0,0,0,No Label
10.130.187.234-13.229.199.127-5780-56423-6,10.130.187.234,5780,13.229.199.127,56423,6,18/10/2023 12:01:30 下午,9964226,9,10,1269.0,4808.0,719.0,0.0,140.99999999999997,234.5405082283229,1380.0,0.0,480.79999999999995,639.4214051260196,609.881791119551,1.9068214631021014,553568.1111111111,2248351.9660752537,9560974.0,0.0,9883974.0,1235496.75,3411343.4446071135,9677389.0,66.0,403186.0,44798.444444444445,53649.877688842666,117229.0,0.0,0,0,0,0,180,224,0.9032312193641533,1.003590243737948,0.0,1380.0,303.85,500.7326500659861,250733.18684210526,0,1,0,0,0,0,0,0,1.0,319.8421052631579,141.0,480.8,0,0,0,0,0,0,9,1269,10,4808,-1,482,6,0,403186.0,0.0,403186.0,403186.0,9560974.0,0.0,9560974.0,9560974.0,No Label
10.130.187.234-13.229.199.127-5804-56423-6,10.130.187.234,5804,13.229.199.127,56423,6,18/10/2023 12:01:35 下午,5593778,14,20,4320.0,11611.0,1380.0,0.0,308.57142857142856,479.63827945742514,1380.0,0.0,580.55,624.2655874579428,2847.985744160744,6.078181865637141,169508.42424242425,714940.9094181329,4120578.0,0.0,5446602.0,418969.3846153846,1127770.7586834405,4120578.0,0.0,1472828.0,77517.26315789475,108747.38006031436,337950.0,0.0,0,0,0,0,280,436,2.502780768203529,3.5754010974336126,0.0,1380.0,455.1714285714286,574.3945398373473,329929.08739495795,0,1,0,0,0,0,0,0,1.0,468.55882352941177,308.57142857142856,580.55,0,0,0,0,0,0,14,4320,20,11611,-1,458,9,0,0,0,0,0,0,0,0,0,No Label
10.130.187.234-13.229.199.127-5800-56423-6,10.130.187.234,5800,13.229.199.127,56423,6,18/10/2023 12:01:32 下午,7831484,47,49,26597.0,13524.0,1380.0,0.0,565.8936170212768,591.1655853533746,1380.0,0.0,276.0,482.7074251897658,5123.039260502863,12.258213130487148,82436.67368421055,344586.394564292,2896519.0,0.0,7731559.0,168077.3695652174,494529.69281635474,2896519.0,0.0,7367572.0,153491.08333333334,505746.97260329407,3076847.0,0.0,0,0,0,0,940,1052,6.001416845134332,6.256796285352815,0.0,1380.0,413.61855670103085,553.8609453061256,306761.94673539506,0,1,0,0,0,0,0,0,1.0,417.9270833333333,565.8936170212766,276.0,0,0,0,0,0,0,47,26597,49,13524,-1,442,35,0,0,0,0,0,0,0,0,0,No Label
10.130.187.234-13.229.199.127-5786-56423-6,10.130.187.234,5786,13.229.199.127,56423,6,18/10/2023 12:01:31 下午,9456623,148,642,3424.0,855661.0,781.0,0.0,23.135135135135133,102.91206527367515,1380.0,0.0,1332.8052959501567,234.9235832272029,90844.79734467578,83.53933534201374,11985.580481622299,182098.8904868194,4040335.0,0.0,9368482.0,63731.17006802722,419281.565355278,4040335.0,41.0,9408852.0,14678.396255850244,210169.67307267225,4167978.0,0.0,0,0,0,0,2960,12864,15.650407127364598,67.88892821464914,0.0,1380.0,1086.074589127687,556.2207541442625,309381.5273408121,0,1,0,0,0,0,0,0,4.0,1087.4493670886077,23.135135135135137,1332.8052959501558,0,0,0,0,0,0,148,3424,642,855661,-1,466,13,0,0,0,0,0,0,0,0,0,No Label
10.130.187.234-13.229.199.127-5810-56423-6,10.130.187.234,5810,13.229.199.127,56423,6,18/10/2023 12:01:37 下午,3551540,18,19,3318.0,9530.0,1380.0,0.0,184.33333333333334,350.83765308690766,1380.0,0.0,501.5789473684212,586.9054737244485,3617.5856107491395,10.418015846646806,98653.88888888889,377627.97967922856,2267027.0,0.0,3417057.0,201003.35294117648,543606.0371574186,2267027.0,0.0,1244473.0,69137.38888888889,89377.64364638983,293572.0,0.0,0,0,0,0,360,428,5.068223925395744,5.349791921251063,0.0,1380.0,338.1052631578947,502.4376680164623,252443.61024182074,0,1,0,0,0,0,0,0,1.0,347.2432432432432,184.33333333333334,501.57894736842104,0,0,0,0,0,0,18,3318,19,9530,-1,466,11,0,0,0,0,0,0,0,0,0,No Label
10.130.187.234-13.229.199.127-5784-56423-6,10.130.187.234,5784,13.229.199.127,56423,6,18/10/2023 12:01:30 下午,9825803,23,27,1912.0,23485.0,597.0,0.0,83.13043478260869,163.57019742656672,1380.0,0.0,869.8148148148148,610.8151575519036,2584.725136459585,5.08864262798674,200526.5918367347,1319610.1475711796,9246255.0,0.0,9679658.0,439984.4545454546,1991222.338214364,9353747.0,27.0,579480.0,22287.6923076923,45312.848287230176,145895.0,0.0,0,0,0,0,508,564,2.3407756088739005,2.7478670191128396,0.0,1380.0,497.9803921568627,603.7951139317402,364568.5396078431,0,1,0,0,0,0,0,0,1.0,507.94,83.1304347826087,869.8148148148148,0,0,0,0,0,0,23,1912,27,23485,-1,476,9,0,579480.0,0.0,579480.0,579480.0,9246255.0,0.0,9246255.0,9246255.0,No Label
10.130.187.234-13.229.199.127-5796-56423-6,10.130.187.234,5796,13.229.199.127,56423,6,18/10/2023 12:01:31 下午,8824534,16,21,2144.0,11634.0,575.0,0.0,133.99999999999997,179.81323644270464,1380.0,0.0,554.0000000000001,630.1061021764509,1561.3289041664978,4.192855962705793,245125.94444444447,852098.0727947407,4149602.0,0.0,8656482.0,577098.8,1298874.5138387643,4253552.0,43.0,5608747.0,280437.35,953862.9665492492,4314672.0,0.0,0,0,0,0,320,444,1.813126902791694,2.3797290599140988,0.0,1380.0,362.57894736842115,524.0844078694146,274664.4665718349,0,1,0,0,0,0,0,0,1.0,372.3783783783784,134.0,554.0,0,0,0,0,0,0,16,2144,21,11634,-1,478,10,0,0,0,0,0,0,0,0,0,No Label
10.130.187.234-13.229.199.127-5764-56423-6,10.130.187.234,5764,13.229.199.127,56423,6,18/10/2023 12:01:29 下午,10938068,22,29,1798.0,22714.0,539.0,0.0,81.72727272727272,151.53223193768815,1380.0,0.0,783.2413793103449,628.5362050699576,2240.980765524588,4.662615006598972,218761.35999999996,1390276.6590238947,9844583.0,0.0,1.067837E7,508493.8095238095,2140746.6689881273,9844583.0,36.0,1071766.0,38277.357142857145,74093.29437455951,259400.0,0.0,0,0,0,0,488,604,2.0113241204936743,2.6512908861052975,0.0,1380.0,471.3846153846154,592.8781627257864,351504.51583710406,0,1,0,0,0,0,0,0,1.0,480.62745098039215,81.72727272727273,783.2413793103449,0,0,0,0,0,0,22,1798,29,22714,-1,478,9,0,1093435.0,0.0,1093435.0,1093435.0,9844583.0,0.0,9844583.0,9844583.0,No Label
10.130.187.234-13.229.199.127-5798-56423-6,10.130.187.234,5798,13.229.199.127,56423,6,18/10/2023 12:01:32 下午,8139350,19,21,4540.0,11647.0,1380.0,0.0,238.9473684210526,356.2003920523469,1380.0,0.0,554.6190476190476,627.4019027856447,1988.7337440950444,4.914397341311038,208701.28205128206,917473.1453769312,5734018.0,0.0,8041625.0,446756.94444444444,1390741.9709459564,5965225.0,0.0,7473027.0,373651.35000000003,1292853.320096057,5847648.0,0.0,0,0,0,0,380,456,2.334338737122743,2.580058604188295,0.0,1380.0,394.8048780487805,531.7481179803177,282756.0609756099,0,1,0,0,0,0,0,0,1.0,404.675,238.94736842105263,554.6190476190476,0,0,0,0,0,0,19,4540,21,11647,-1,458,14,0,1452586.0,0.0,1452586.0,1452586.0,5734018.0,0.0,5734018.0,5734018.0,No Label
10.130.187.234-13.229.199.127-5763-56423-6,10.130.187.234,5763,13.229.199.127,56423,6,18/10/2023 12:01:29 下午,10938320,1935,6503,8723.0,8859260.0,539.0,0.0,4.508010335917302,30.55880480493974,1380.0,0.0,1362.3343072428033,131.79921626312927,810726.235838776,771.4164515208918,1296.4703093516619,40569.90499031188,2481553.0,0.0,1.0682594E7,5523.574974146846,84648.03418694215,2481553.0,10.0,9487627.0,1459.1859427868371,46343.260542050615,2631008.0,0.0,0,0,0,0,74600,130084,176.9010231918613,594.5154283290304,0.0,1380.0,1050.8333925820589,582.7264875134979,339570.15924981877,0,1,0,0,0,0,0,0,3.0,1050.9579284190565,4.508010335917312,1362.334307242811,0,0,0,0,0,0,1935,8723,6503,8859260,-1,442,62,0,0,0,0,0,0,0,0,0,No Label
10.130.187.234-13.229.199.127-5806-56423-6,10.130.187.234,5806,13.229.199.127,56423,6,18/10/2023 12:01:36 下午,4117274,29,27,4662.0,11595.0,1053.0,0.0,160.75862068965517,275.263335627698,1380.0,0.0,429.4444444444444,562.7980463946557,3948.4863042877396,13.601232271643811,74859.52727272727,311758.7812147015,2228930.0,0.0,4045636.0,144487.0,455497.4167625249,2326938.0,42.0,3652622.0,140485.46153846156,464449.9390696251,2328707.0,0.0,0,0,0,0,616,576,7.043495283529831,6.55773698811398,0.0,1380.0,285.2105263157895,452.1582662568062,204447.09774436086,0,1,0,0,0,0,0,0,0.0,290.30357142857144,160.75862068965517,429.44444444444446,0,0,0,0,0,0,29,4662,27,11595,-1,459,19,0,0,0,0,0,0,0,0,0,No Label
10.130.187.234-13.229.199.127-5812-56423-6,10.130.187.234,5812,13.229.199.127,56423,6,18/10/2023 12:01:37 下午,3410275,17,32,2470.0,30355.0,863.0,0.0,145.29411764705884,265.7488863348919,1380.0,0.0,948.59375,595.9009908763529,9625.323470981079,14.368342728958808,71047.39583333333,310856.322672172,2103675.0,0.0,3226975.0,201685.9375,530394.0020181814,2103675.0,40.0,1306376.0,42141.161290322576,101807.99183171452,503574.0,0.0,0,0,0,0,340,664,4.984935232495913,9.383407496462896,0.0,1380.0,656.5,634.7396139764876,402894.3775510204,0,1,0,0,0,0,0,0,1.0,669.8979591836735,145.2941176470588,948.59375,0,0,0,0,0,0,17,2470,32,30355,-1,472,9,0,0,0,0,0,0,0,0,0,No Label
10.130.187.234-13.229.199.127-5776-56423-6,10.130.187.234,5776,13.229.199.127,56423,6,18/10/2023 12:01:29 下午,10931129,25,31,3306.0,17918.0,686.0,0.0,132.24,205.5091806546202,1380.0,0.0,578.0000000000001,623.8246548510245,1941.6109717486638,5.122984094323651,198747.79999999996,847608.0479591966,6241356.0,0.0,1.0673912E7,444746.3333333334,1267624.7566527096,6241356.0,55.0,1.0074602E7,335820.06666666665,1164463.2463170178,6414772.0,0.0,0,0,0,0,512,644,2.2870464706802016,2.8359376236434497,0.0,1380.0,372.35087719298247,527.4491678699634,278202.62468671676,0,1,0,0,0,0,0,0,1.0,379.0,132.24,578.0,0,0,0,0,0,0,25,3306,31,17918,-1,469,14,0,2759209.0,0.0,2759209.0,2759209.0,6241356.0,0.0,6241356.0,6241356.0,No Label
10.130.187.234-13.229.199.127-5816-56423-6,10.130.187.234,5816,13.229.199.127,56423,6,18/10/2023 12:01:38 下午,2239351,23,20,4028.0,13925.0,1380.0,0.0,175.1304347826087,336.0457631643515,1380.0,0.0,696.25,628.669260799098,8017.054941364708,19.201992005719514,53317.88095238095,230555.32553816636,1489503.0,0.0,2103801.0,95627.31818181818,338140.57391696423,1590334.0,0.0,749795.0,39462.89473684211,53592.8254442646,135314.0,0.0,0,0,0,0,508,424,10.270832933291834,8.93115907242768,0.0,1380.0,408.02272727272725,551.3016094550585,303933.4645877378,0,1,0,0,0,0,0,0,0.0,417.51162790697674,175.1304347826087,696.25,0,0,0,0,0,0,23,4028,20,13925,-1,462,12,0,0,0,0,0,0,0,0,0,No Label
10.130.187.234-13.229.199.127-5808-56423-6,10.130.187.234,5808,13.229.199.127,56423,6,18/10/2023 12:01:37 下午,3608519,15,16,3908.0,8321.0,1252.0,0.0,260.53333333333336,435.1518399473037,1380.0,0.0,520.0625,616.4120341405846,3388.924930144472,8.590781980086568,120283.96666666667,530488.2068246508,2916750.0,0.0,3537955.0,252711.07142857142,770256.0537462117,2916750.0,44.0,691627.0,46108.46666666667,63921.67244355354,190448.0,0.0,0,0,0,0,300,344,4.156829990364468,4.433951989722099,0.0,1380.0,382.15624999999994,539.4941543152461,291053.9425403225,0,1,0,0,0,0,0,0,1.0,394.48387096774195,260.53333333333336,520.0625,0,0,0,0,0,0,15,3908,16,8321,-1,462,10,0,0,0,0,0,0,0,0,0,No Label
10.130.187.234-13.229.199.127-5767-56423-6,10.130.187.234,5767,13.229.199.127,56423,6,18/10/2023 12:01:29 下午,10937882,30,64,1848.0,75687.0,626.0,0.0,61.599999999999994,142.16299533063906,1380.0,0.0,1182.6093750000002,460.60531660901603,7088.666708966141,8.593985563201358,117611.63440860217,1030568.7491285617,9941427.0,0.0,1.0679662E7,368264.20689655177,1841960.6561641318,9941427.0,78.0,956369.0,15180.460317460314,49306.52512658831,257970.0,0.0,0,0,0,0,600,1304,2.7427613499578802,5.851224213243478,0.0,1380.0,816.1578947368422,654.7144629497052,428651.0279955209,0,1,0,0,0,0,0,0,2.0,824.8404255319149,61.6,1182.609375,0,0,0,0,0,0,30,1848,64,75687,-1,477,9,0,996377.0,0.0,996377.0,996377.0,9941427.0,0.0,9941427.0,9941427.0,No Label
10.130.187.234-13.229.199.127-5780-56423-6,13.229.199.127,56423,10.130.187.234,5780,6,18/10/2023 12:01:40 下午,306995,4,1,123.0,0.0,99.0,0.0,30.75,46.88549882426335,0.0,0.0,0.0,0.0,400.65799117249463,16.28691021026401,76748.75,144691.13710101022,293578.0,0.0,293578.0,97859.33333333334,169497.33732815195,293578.0,0.0,0,0,0,0,0,0,0,0,0,80,20,13.029528168211208,3.257382042052802,0.0,99.0,20.5,39.637103829619036,1571.1,0,0,0,0,1,0,0,0,0.0,24.6,30.75,0.0,0,0,0,0,0,0,4,123,1,0,-1,482,2,0,0,0,0,0,0,0,0,0,No Label
10.130.187.234-13.229.199.127-5826-56423-6,10.130.187.234,5826,13.229.199.127,56423,6,18/10/2023 12:01:39 下午,1419875,9,11,1044.0,4664.0,591.0,0.0,116.0,201.3436117685386,1380.0,0.0,424.0,631.3667713777785,4020.072189453297,14.085746984769786,74730.26315789473,233142.28493224242,1014265.0,0.0,185353.0,23169.125,64613.35709419641,183073.0,17.0,1419875.0,141987.5,313318.666875985,1014265.0,0.0,0,0,0,0,216,244,6.3385861431464035,7.747160841623383,0.0,1380.0,271.8095238095238,492.83390904518933,242885.26190476195,0,1,0,0,0,0,0,0,1.0,285.4,116.0,424.0,0,0,0,0,0,0,9,1044,11,4664,-1,483,4,0,0,0,0,0,0,0,0,0,No Label
10.130.187.234-13.229.199.127-5825-56423-6,10.130.187.234,5825,13.229.199.127,56423,6,18/10/2023 12:01:39 下午,1419904,6,10,1100.0,4664.0,635.0,0.0,183.33333333333331,245.0858353040148,1380.0,0.0,466.4,648.8011508415605,4059.4293698728925,11.268367438925448,94660.26666666668,262756.5330234345,1022287.0,0.0,185664.0,37132.8,81609.43317840162,183113.0,92.0,1419904.0,157767.11111111112,331227.36626803817,1022287.0,0.0,0,0,0,0,120,224,4.225637789597043,7.042729649328405,0.0,1380.0,339.05882352941177,531.0039395555643,281965.1838235294,0,1,0,0,0,0,0,0,1.0,360.25,183.33333333333334,466.4,0,0,0,0,0,0,6,1100,10,4664,-1,482,4,0,0,0,0,0,0,0,0,0,No Label
10.130.187.234-13.229.199.127-5826-56423-6,10.130.187.234,5826,13.229.199.127,56423,6,18/10/2023 12:01:41 下午,149,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,161073.8255033557,20134.228187919463,74.5,24.748737341529164,92.0,57.0,57.0,57.0,0.0,57.0,57.0,0,0,0,0,0,0,0,0,0,40,20,13422.818791946309,6711.4093959731545,0.0,24.0,6.0,12.0,144.0,0,0,0,0,1,0,0,0,0.0,8.0,12.0,0.0,0,0,0,0,0,0,2,24,1,0,-1,512,1,0,0,0,0,0,0,0,0,0,No Label
10.130.187.234-13.229.199.127-5825-56423-6,10.130.187.234,5825,13.229.199.127,56423,6,18/10/2023 12:01:41 下午,167,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,143712.5748502994,17964.071856287424,83.5,9.192388155425117,90.0,77.0,90.0,90.0,0.0,90.0,90.0,0,0,0,0,0,0,0,0,0,40,20,11976.047904191617,5988.023952095808,0.0,24.0,6.0,12.0,144.0,0,0,0,0,1,0,0,0,0.0,8.0,12.0,0.0,0,0,0,0,0,0,2,24,1,0,-1,512,1,0,0,0,0,0,0,0,0,0,No Label
10.130.187.234-13.229.199.127-5864-56423-6,10.130.187.234,5864,13.229.199.127,56423,6,18/10/2023 12:01:44 下午,239189,11,7,1090.0,4641.0,602.0,0.0,99.0909090909091,188.02045343284038,1380.0,0.0,663.0,693.6879701998587,23960.131945867073,75.25429681130821,14069.941176470587,38900.86647728844,118846.0,0.0,122896.0,12289.599999999999,37498.74931899581,119002.0,19.0,235333.0,39222.16666666667,60772.1918657429,119363.0,0.0,0,0,0,0,256,164,45.9887369402439,29.265559871064305,0.0,1380.0,301.6315789473684,510.8313714509707,260948.6900584796,0,1,0,0,0,0,0,0,0.0,318.3888888888889,99.0909090909091,663.0,0,0,0,0,0,0,11,1090,7,4641,-1,488,5,0,0,0,0,0,0,0,0,0,No Label
